geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0002274	myeloid leukocyte activation	http://amigo.geneontology.org/amigo/term/GO:0002274	194	27	4.337766913509238	6.224400835349886	2.5202062658991053e-14	2.0464074879100735e-11	11629;11745;12493;12523;13051;14127;14159;15368;16414;16822;16835;16859;17000;17096;18173;18753;18806;20375;20619;21803;21813;22177;22320;23880;94176;170743;171285	Itgb2;Lgals9;Spi1;Tgfb1;Lcp2;Hmox1;Dock2;Havcr2;Pld2;Prkcd;Fyb;Aif1;Slc11a1;Snap23;Anxa3;Ltbr;Tyrobp;Cd37;Ldlr;Tgfbr2;Cd84;Lyn;Tlr7;Vamp8;Cx3cr1;Fes;Fcer1g
GO:0045785	positive regulation of cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0045785	382	34	8.541376087425407	3.9806232218312827	5.78270764606259e-12	2.3020731987344334e-9	11629;12400;12512;12571;12667;12774;12977;13430;14115;14726;15170;16194;16362;16416;16859;18806;19264;21687;21803;21813;21838;22324;23871;54519;64075;70839;74048;76088;105855;107581;110829;171285;192176;320484	Lgals9;Tgfb1;Ptpn6;Tek;Chrd;Csf1;Irf1;Lims1;Vsir;Havcr2;Itgb3;Pld2;Smoc1;Nckap1l;Aif1;Cd63;Ptprc;Apbb1ip;Il6ra;Pdpn;Flna;Cbfb;Thy1;Ets1;Tgfbr2;Dnm2;Vav1;P2ry12;Cdk6;Col16a1;Dock8;Rasal3;Fbln2;Ccr5
GO:0002443	leukocyte mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002443	345	32	7.7140700266014806	4.148264131599795	8.5051965470484e-12	2.3020731987344334e-9	11745;12010;12259;12260;12262;12523;13032;13036;14127;14129;14159;15170;15216;15368;16331;16414;16768;16859;17096;17969;18173;18477;18753;18806;19264;20619;21803;22030;22320;22324;74048;171285	Itgb2;Lgals9;Tgfb1;Ptpn6;Hmox1;Hfe;Fcgr1;Ncf1;Vsir;Havcr2;Pld2;Prkcd;Slc11a1;Inpp5d;Ptprc;Traf2;Snap23;Prdx1;Anxa3;Lag3;Ctsc;Ctsh;Vav1;C1qa;C1qc;C1qb;Cd84;Lyn;Vamp8;Fes;Fcer1g;B2m
GO:0006909	phagocytosis	http://amigo.geneontology.org/amigo/term/GO:0006909	167	22	3.734057085340427	5.891714962358241	2.0757395802206702e-11	4.2137513478479605e-9	11629;11745;13057;13430;14127;14129;14694;15900;16414;16416;17970;18173;19128;19264;21803;22324;26362;83433;94176;104759;105855;233571	Itgb2;Axl;Tgfb1;Cyba;Fcgr1;Dock2;Rack1;Itgb3;Nckap1l;Pros1;Trem2;Aif1;Slc11a1;Ptprc;Ncf2;Anxa3;Dnm2;Vav1;Irf8;P2ry6;Pld4;Fcer1g
GO:0009611	response to wounding	http://amigo.geneontology.org/amigo/term/GO:0009611	488	36	10.911496153569631	3.299272573928628	2.839420920608404e-10	4.6112195750680483e-8	11491;11629;12495;12527;12633;13713;14127;14173;14580;14595;14609;14726;15170;15368;16416;17096;18173;18753;18792;18826;19128;20692;20720;21788;21803;21813;22695;23871;26362;30955;54381;56193;70839;108101;192176;238505	Axl;Tgfb1;Ptpn6;Hmox1;Elk3;Sparc;Plek;Pik3cg;Itgb3;Gfap;Mtr;Plau;Prkcd;Lcp1;Pros1;Aif1;Fermt3;Cflar;Slc11a1;Serpine2;Tfpi;B4galt1;Pdpn;Cd9;Flna;Ets1;Tgfbr2;P2ry12;Fgf2;Cpq;Lyn;Zfp36;Entpd1;Gja1;Adam17;Fcer1g
GO:0007229	integrin-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007229	83	15	1.8558487310374576	8.082555301592222	3.85449672180016e-10	5.2164188968362175e-8	12512;14127;16411;16414;16416;16419;16950;21838;22177;22324;23880;56193;108101;110829;192176	Itgb2;Loxl3;Lims1;Plek;Itgb3;Fyb;Itgb5;Fermt3;Cd63;Tyrobp;Itgax;Flna;Thy1;Vav1;Fcer1g
GO:0050866	negative regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050866	180	21	4.024732187792077	5.217738478027867	5.997049523642772e-10	6.956577447425616e-8	12400;12493;12523;12527;15170;15216;15368;16331;16362;16768;16835;16859;16950;17096;18753;20720;21803;26362;74048;94212;171285	Loxl3;Lgals9;Axl;Tgfb1;Ptpn6;Hmox1;Hfe;Irf1;Vsir;Havcr2;Prkcd;Serpine2;Inpp5d;Pag1;Lag3;Cd9;Cd37;Cbfb;Ldlr;Cd84;Lyn
GO:0030099	myeloid cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0030099	365	29	8.161262491911712	3.553371801083557	3.2360647495011108e-9	3.2846057207436274e-7	12010;12262;12400;12571;12977;12978;12986;13423;14127;14159;14247;15163;15170;15900;16331;16416;16658;17000;17096;17869;20375;21803;21813;22177;22695;23871;83433;105855;242687	Spi1;Tgfb1;Dnase2a;Ptpn6;Csf1;Fli1;Itgb3;Myc;Nckap1l;Hcls1;Trem2;Csf1r;Inpp5d;Csf3r;Wasf2;Ltbr;Tyrobp;Cbfb;Ets1;Tgfbr2;C1qc;Cdk6;Irf8;Lyn;Zfp36;Fes;Fcer1g;B2m;Mafb
GO:1903706	regulation of hemopoiesis	http://amigo.geneontology.org/amigo/term/GO:1903706	376	29	8.40721834783234	3.4494167749880273	6.349938797001187e-9	5.729055892405515e-7	12010;12262;12400;12571;12977;12978;12986;14159;15163;15170;16331;16362;16416;16658;16859;16950;17096;17869;19264;20375;21803;21813;22177;22695;23871;26362;74039;74048;105855	Loxl3;Lgals9;Spi1;Axl;Tgfb1;Ptpn6;Csf1;Irf1;Vsir;Itgb3;Myc;Nckap1l;Hcls1;Csf1r;Inpp5d;Ptprc;Csf3r;Tyrobp;Cbfb;Ets1;Tgfbr2;C1qc;Cdk6;Lyn;Zfp36;Fes;Nfam1;B2m;Mafb
GO:0002263	cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002263	248	23	5.545186569846861	4.147741416865471	8.280625074519321e-9	6.723867560509689e-7	11745;12523;14127;14159;15368;16362;16414;16859;16950;17079;17096;18173;18806;18826;19264;20619;21803;22177;22320;54519;75974;94176;171285	Itgb2;Loxl3;Lgals9;Tgfb1;Hmox1;Irf1;Dock2;Havcr2;Pld2;Cd180;Lcp1;Slc11a1;Ptprc;Apbb1ip;Snap23;Anxa3;Tyrobp;Dock11;Cd84;Lyn;Vamp8;Fes;Fcer1g
