geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
WP434	TCA Cycle	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP434&label[]=Idh3g&label[]=Dlst&label[]=Mdh2&label[]=Mdh1&label[]=Pdk3&colors=steelblue	31	5	0.5914473684210526	8.453837597330367	2.588371388121402e-4	0.044778825014500256	78920;15929;17448;17449;236900	Idh3g;Dlst;Mdh2;Mdh1;Pdk3
WP1983	Splicing factor NOVA regulated synaptic proteins	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1983&label[]=Mapk9&label[]=Grin1&label[]=Aplp2&label[]=Clstn1&label[]=Ntng1&colors=steelblue	42	5	0.8013157894736842	6.239737274220033	0.0010989365791527206	0.09505801409671033	65945;80883;11804;14810;26420	Mapk9;Grin1;Aplp2;Clstn1;Ntng1
WP662	Amino Acid metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP662&label[]=Dlst&label[]=Mdh2&label[]=Mdh1&label[]=Auh&label[]=Got2&label[]=Sms&colors=steelblue	96	6	1.831578947368421	3.2758620689655173	0.009536735954753572	0.5405953854479135	78920;17448;17449;11992;14719;20603	Dlst;Mdh2;Mdh1;Auh;Got2;Sms
WP544	Exercise-induced Circadian Regulation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP544&label[]=Cry1&label[]=Nr1d2&label[]=Tubb4a&label[]=Cry2&colors=steelblue	49	4	0.9348684210526316	4.278676988036594	0.013632546048074734	0.5405953854479135	22153;12953;12952;353187	Cry1;Nr1d2;Tubb4a;Cry2
WP157	Glycolysis and Gluconeogenesis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP157&label[]=Mdh2&label[]=Mdh1&label[]=Got2&label[]=Ldhb&colors=steelblue	51	4	0.9730263157894737	4.110885733603786	0.015624144088089986	0.5405953854479135	16832;17448;17449;14719	Mdh2;Mdh1;Got2;Ldhb
WP240	Alanine and aspartate metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP240&label[]=Got2&label[]=Gad1&colors=steelblue	15	2	0.2861842105263158	6.988505747126436	0.03216257696131519	0.8092865002434823	14719;14415	Got2;Gad1
WP298	G13 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP298&label[]=Cit&label[]=Sh3rf1&label[]=Mapk10&colors=steelblue	39	3	0.7440789473684211	4.031830238726791	0.037423653190450046	0.8092865002434823	26414;59009;12704	Cit;Sh3rf1;Mapk10
WP3638	Parkinsons Disease Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3638&label[]=Atxn2&label[]=Syt11&label[]=Sept5&colors=steelblue	39	3	0.7440789473684211	4.031830238726791	0.037423653190450046	0.8092865002434823	18951;20239;229521	Atxn2;Syt11;Sept5
WP2075	Alzheimers Disease	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2075&label[]=Mapt&label[]=Grin1&label[]=Mme&label[]=Atp2a2&colors=steelblue	75	4	1.430921052631579	2.7954022988505747	0.053992750524500366	0.9776158765191751	17762;14810;17380;11938	Mapt;Grin1;Mme;Atp2a2
WP2910	Mecp2 and Associated Rett Syndrome	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2910&label[]=Sst&label[]=Grin1&label[]=Gad1&colors=steelblue	47	3	0.8967105263157895	3.34556126192223	0.059620526044505184	0.9776158765191751	14810;14415;20604	Sst;Grin1;Gad1
WP553	Calcium Regulation in the Cardiac Cell	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP553&label[]=Ywhah&label[]=Gng4&label[]=Atp1b1&label[]=Atp2a2&label[]=Chrm1&label[]=Gng3&colors=steelblue	148	6	2.823684210526316	2.124883504193849	0.062160547061912874	0.9776158765191751	22629;12669;14706;14704;11938;11931	Ywhah;Gng4;Atp1b1;Atp2a2;Chrm1;Gng3
