geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
WP493	MAPK signaling pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP493&label[]=Akt3&label[]=Mapk8&label[]=Map3k12&label[]=Stmn1&label[]=Ppp3r1&label[]=Mapk10&label[]=Prkcb&label[]=Prkcg&colors=steelblue	159	8	2.1269736842105265	3.7612124961336217	0.001118431255814123	0.1919600106485868	16765;18751;18752;26419;26414;19058;23797;26404	Akt3;Mapk8;Map3k12;Stmn1;Ppp3r1;Mapk10;Prkcb;Prkcg
WP1983	Splicing factor NOVA regulated synaptic proteins	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1983&label[]=Grin1&label[]=Aplp2&label[]=Clstn1&label[]=Kcnma1&colors=steelblue	42	4	0.5618421052631579	7.11943793911007	0.0022191908745501365	0.1919600106485868	16531;65945;11804;14810	Grin1;Aplp2;Clstn1;Kcnma1
WP2075	Alzheimers Disease	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2075&label[]=App&label[]=Grin1&label[]=Ppp3r1&label[]=Calm2&colors=steelblue	75	4	1.0032894736842106	3.986885245901639	0.017376573262267825	0.9391029315369246	12314;14810;11820;19058	App;Grin1;Ppp3r1;Calm2
WP1261	ErbB signaling pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1261&label[]=Akt3&label[]=Mapk8&label[]=Erbb4&colors=steelblue	46	3	0.6153508771929824	4.875267284390592	0.02300068680172551	0.9391029315369246	26419;13869;23797	Akt3;Mapk8;Erbb4
WP544	Exercise-induced Circadian Regulation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP544&label[]=Cry1&label[]=Tubb4a&label[]=Cry2&colors=steelblue	49	3	0.6554824561403508	4.576781532285046	0.027141703223610536	0.9391029315369246	22153;12953;12952	Cry1;Tubb4a;Cry2
WP403	Wnt Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP403&label[]=Mapk10&label[]=Prkcb&label[]=Prkcg&colors=steelblue	60	3	0.8026315789473684	3.737704918032787	0.045490619684997013	1	18751;18752;26414	Mapk10;Prkcb;Prkcg
WP251	MAPK Cascade	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP251&label[]=Map3k12&label[]=Mapk10&colors=steelblue	28	2	0.37456140350877193	5.339578454332552	0.05326421915518087	1	26414;26404	Map3k12;Mapk10
WP435	One Carbon Metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP435&label[]=Mthfd1l&label[]=Mat2b&colors=steelblue	29	2	0.3879385964912281	5.155455059355568	0.0567283120644666	1	108645;270685	Mthfd1l;Mat2b
WP65	Insulin Signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP65&label[]=Vamp2&label[]=Mapk8&label[]=Map3k12&label[]=Mapk10&label[]=Prkcb&colors=steelblue	159	5	2.1269736842105265	2.350757810083514	0.06017882543704589	1	18751;26419;26414;22318;26404	Vamp2;Mapk8;Map3k12;Mapk10;Prkcb
WP3857	Wnt Signaling in Kidney Disease	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3857&label[]=Mapk8&label[]=Mapk10&colors=steelblue	37	2	0.4949561403508772	4.040762073548959	0.08700102856735714	1	26419;26414	Mapk8;Mapk10
WP298	G13 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP298&label[]=Sh3rf1&label[]=Mapk10&colors=steelblue	39	2	0.5217105263157895	3.833543505674653	0.0951920163551988	1	26414;59009	Sh3rf1;Mapk10
WP1256	NLR Proteins	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1256&label[]=Mapk8&colors=steelblue	9	1	0.12039473684210526	8.306010928961749	0.11424459975064372	1	26419	Mapk8
WP1247	Methylation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1247&label[]=Mat2b&colors=steelblue	9	1	0.12039473684210526	8.306010928961749	0.11424459975064372	1	108645	Mat2b
WP4265	Ethanol metabolism resulting in production of ROS by CYP2E1	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP4265&label[]=Mapk8&colors=steelblue	10	1	0.1337719298245614	7.475409836065574	0.12611695295108571	1	26419	Mapk8
WP553	Calcium Regulation in the Cardiac Cell	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP553&label[]=Atp2b3&label[]=Chrm1&label[]=Prkcb&label[]=Prkcg&colors=steelblue	148	4	1.9798245614035088	2.0203810367744794	0.1349371114659892	1	18751;18752;12669;320707	Atp2b3;Chrm1;Prkcb;Prkcg
WP2852	Gene regulatory network modelling somitogenesis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2852&label[]=Epha4&colors=steelblue	11	1	0.14714912280701753	6.795827123695977	0.13783274764778586	1	13838	Epha4
WP723	Wnt Signaling Pathway and Pluripotency	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP723&label[]=Mapk10&label[]=Prkcb&label[]=Prkcg&colors=steelblue	97	3	1.2975877192982457	2.311982423525435	0.13944500388397119	1	18751;18752;26414	Mapk10;Prkcb;Prkcg
WP2432	Spinal Cord Injury	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2432&label[]=Rtn4&label[]=Epha4&label[]=Grin1&colors=steelblue	98	3	1.3109649122807017	2.288390766142523	0.14254731693263623	1	14810;68585;13838	Rtn4;Epha4;Grin1
WP2140	Serotonin and anxiety-related events	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2140&label[]=Prkcb&colors=steelblue	13	1	0.17390350877192984	5.7503152585119794	0.160802757816911	1	18751	Prkcb
WP1245	Keap1-Nrf2	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1245&label[]=Mapk8&colors=steelblue	14	1	0.18728070175438596	5.339578454332552	0.1720609570192796	1	26419	Mapk8
WP539	Wnt Signaling Pathway NetPath	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP539&label[]=Mapk8&label[]=Btrc&label[]=Prkcb&colors=steelblue	108	3	1.444736842105263	2.0765027322404372	0.17477955933682843	1	18751;26419;12234	Mapk8;Btrc;Prkcb
WP327	GPCRs, Class C Metabotropic glutamate, pheromone	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP327&label[]=Grm2&colors=steelblue	15	1	0.2006578947368421	4.983606557377049	0.1831705658230236	1	108068	Grm2
WP1763	PluriNetWork	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1763&label[]=Zmym2&label[]=Satb1&label[]=Nedd4l&label[]=Jade1&label[]=Satb2&label[]=Prkcg&colors=steelblue	293	6	3.9195175438596492	1.530800649023667	0.19558529396479551	1	269424;83814;18752;20230;76007;212712	Zmym2;Satb1;Nedd4l;Jade1;Satb2;Prkcg
WP2141	Serotonin and anxiety	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2141&label[]=Prkcb&colors=steelblue	17	1	0.2274122807017544	4.397299903567984	0.2049517031991035	1	18751	Prkcb
WP166	Apoptosis Modulation by HSP70	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP166&label[]=Mapk10&colors=steelblue	17	1	0.2274122807017544	4.397299903567984	0.2049517031991035	1	26414	Mapk10
WP572	EGFR1 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP572&label[]=Mapk8&label[]=Asap1&label[]=Htt&label[]=Prkcb&colors=steelblue	178	4	2.381140350877193	1.6798673788911402	0.2137848697760525	1	18751;26419;13196;15194	Mapk8;Asap1;Htt;Prkcb
WP407	Kit Receptor Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP407&label[]=Kit&label[]=Prkcb&colors=steelblue	67	2	0.8962719298245614	2.2314656227061413	0.22556390800794024	1	16590;18751	Kit;Prkcb
WP1398	Orphan GPCRs	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1398&label[]=Gpr137c&colors=steelblue	19	1	0.25416666666666665	3.934426229508197	0.22616130751776686	1	70713	Gpr137c
WP87	Nucleotide Metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP87&label[]=Prps1&colors=steelblue	19	1	0.25416666666666665	3.934426229508197	0.22616130751776686	1	19139	Prps1
WP57	Signal Transduction of S1P Receptor	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP57&label[]=Akt3&colors=steelblue	22	1	0.29429824561403506	3.3979135618479885	0.2569362599832501	1	23797	Akt3
WP1243	EBV LMP1 signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1243&label[]=Mapk8&colors=steelblue	22	1	0.29429824561403506	3.3979135618479885	0.2569362599832501	1	26419	Mapk8
