geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
mmu04142	Lysosome	http://www.kegg.jp/kegg-bin/show_pathway?mmu04142+110006+11886+12512+12514+12751+12752+13032+13033+13036+13040+13423+14466+14667+15211+15212+16784+16792+17159+18173+19025+27419+64138+67963+71665+83429	124	25	3.4914803625377644	7.160286584521667	4.218847493575595e-15	1.354250045437766e-12	110006;11886;12512;12514;12751;12752;13032;13033;13036;13040;13423;14466;14667;15211;15212;16784;16792;17159;18173;19025;27419;64138;67963;71665;83429	Gm2a;Naglu;Dnase2a;Man2b1;Ctns;Ctsd;Ctsz;Lamp2;Ctsa;Cd68;Npc2;Hexb;Hexa;Cd63;Gusb;Slc11a1;Gba;Laptm5;Fuca1;Ctsc;Cln3;Tpp1;Asah1;Ctsh;Ctss
mmu04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04380+12977+12978+13057+14129+14131+15979+16391+16416+16822+17969+17970+18018+18033+20375+20847+21803+21812+21813+22030+22177+83433	128	21	3.604108761329305	5.826683208154507	4.796363306525109e-11	7.6981631069728e-9	12977;12978;13057;14129;14131;15979;16391;16416;16822;17969;17970;18018;18033;20375;20847;21803;21812;21813;22030;22177;83433	Spi1;Irf9;Tgfb1;Lcp2;Cyba;Tgfbr1;Csf1;Fcgr1;Ncf1;Ifngr1;Itgb3;Trem2;Csf1r;Ncf2;Traf2;Nfkb1;Tyrobp;Tgfbr2;Nfatc1;Stat2;Fcgr3
mmu05140	Leishmaniasis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05140+13057+13712+14129+14131+15170+15979+16409+16414+17969+17970+18033+21803	67	12	1.886525679758308	6.360899365831785	2.8512648653222783e-7	2.514351734134168e-5	13057;13712;14129;14131;15170;15979;16409;16414;17969;17970;18033;21803	Itgb2;Tgfb1;Ptpn6;Cyba;Fcgr1;Ncf1;Ifngr1;Ncf2;Nfkb1;Itgam;Fcgr3;Elk1
mmu00511	Other glycan degradation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00511+14466+15211+15212+17159+17160+241159+71665	18	7	0.5068277945619335	13.811397234144016	3.133148578360334e-7	2.514351734134168e-5	14466;15211;15212;17159;17160;241159;71665	Man2b1;Hexb;Hexa;Gba;Fuca1;Man2b2;Neu4
mmu03010	Ribosome	http://www.kegg.jp/kegg-bin/show_pathway?mmu03010+110954+11837+19951+19982+19989+20042+20084+20102+20103+20116+26451+27207+57808+66475+66489+67248+68436+76846	175	18	4.927492447129909	3.652973635806254	1.886817147744857e-6	1.2113366088521982e-4	110954;11837;19951;19982;19989;20042;20084;20102;20103;20116;26451;27207;57808;66475;66489;67248;68436;76846	Rps11;Rps9;Rps18;Rpl10;Rps5;Rps4x;Rpl7;Rpl27a;Rps8;Rps23;Rpl32;Rpl35a;Rps12;Rpl34;Rpl35;Rplp0;Rpl36a;Rpl39
mmu05150	Staphylococcus aureus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05150+12259+12260+12262+12267+12628+14129+14131+16409+16414+20345	56	10	1.576797583081571	6.3419681177191904	2.9503502885219746e-6	1.5784374043592564e-4	12259;12260;12262;12267;12628;14129;14131;16409;16414;20345	Itgb2;Fcgr1;Cfh;Itgam;C1qa;C1qc;C1qb;C3ar1;Selplg;Fcgr3
mmu04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04666+11867+13430+14129+16331+17096+17969+18753+18806+19264+22324+242687+94176	87	12	2.449667673716012	4.898623649548616	5.124608524864627e-6	2.349999052116493e-4	11867;13430;14129;16331;17096;17969;18753;18806;19264;22324;242687;94176	Fcgr1;Ncf1;Dock2;Pld2;Prkcd;Inpp5d;Ptprc;Wasf2;Arpc1b;Dnm2;Vav1;Lyn
mmu04611	Platelet activation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04611+108101+11513+14127+16416+16801+16822+17096+18796+20619+21391+22320+30955+54519+70839	124	14	3.4914803625377644	4.009760487332134	9.260464447824468e-6	3.715761359689568e-4	108101;11513;14127;16416;16801;16822;17096;18796;20619;21391;22320;30955;54519;70839	Lcp2;Pik3cg;Itgb3;Fermt3;Apbb1ip;Snap23;Tbxas1;Adcy7;P2ry12;Plcb2;Arhgef1;Lyn;Vamp8;Fcer1g
mmu04640	Hematopoietic cell lineage	http://www.kegg.jp/kegg-bin/show_pathway?mmu04640+12489+12493+12527+12977+12978+12982+12986+14129+16194+16409+16416+233274	95	12	2.6749244712990934	4.4861079737971545	1.2942590239983787e-5	4.6161905189275504e-4	12489;12493;12527;12977;12978;12982;12986;14129;16194;16409;16416;233274	Cd33;Csf1;Fcgr1;Itgb3;Csf1r;Il6ra;Csf3r;Cd9;Itgam;Cd37;Siglech;Csf2ra
mmu04610	Complement and coagulation cascades	http://www.kegg.jp/kegg-bin/show_pathway?mmu04610+12259+12260+12262+12267+12628+16409+16411+16414+18792+19128+21788	88	11	2.4778247734138974	4.439377682403434	3.299006496404466e-5	0.0010589810853458338	12259;12260;12262;12267;12628;16409;16411;16414;18792;19128;21788	Itgb2;Plau;Pros1;Cfh;Tfpi;Itgam;Itgax;C1qa;C1qc;C1qb;C3ar1
