geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:1903311	regulation of mRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:1903311	230	5	1.0086994032640737	4.95687811831789	0.0033183968893694127	1	14904;26383;56717;70640;74480	Samd4;Dcp2;Mtor;Gtpbp1;Fto
GO:0001505	regulation of neurotransmitter levels	http://amigo.geneontology.org/amigo/term/GO:0001505	361	6	1.5832194981666547	3.7897461514009354	0.004896459523368923	1	12889;14415;56695;56717;99738;268934	Pnkd;Kcnc4;Mtor;Cplx1;Grm4;Gad1
GO:0035264	multicellular organism growth	http://amigo.geneontology.org/amigo/term/GO:0035264	181	4	0.7938025738730319	5.039036319173988	0.008131500534822367	1	26383;56717;56808;70661	Cacna2d2;Mtor;Sik3;Fto
GO:0006836	neurotransmitter transport	http://amigo.geneontology.org/amigo/term/GO:0006836	289	5	1.2674527284492056	3.9449203017754835	0.00862099384879389	1	12889;22348;56695;99738;268934	Pnkd;Kcnc4;Cplx1;Slc32a1;Grm4
GO:0044270	cellular nitrogen compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044270	434	6	1.9033719174635129	3.152300370174511	0.011642903421382744	1	11992;14904;26383;56717;70640;74480	Auh;Samd4;Dcp2;Mtor;Gtpbp1;Fto
GO:0046700	heterocycle catabolic process	http://amigo.geneontology.org/amigo/term/GO:0046700	438	6	1.920914515781149	3.1235122389400405	0.01214125173313807	1	11992;14904;26383;56717;70640;74480	Auh;Samd4;Dcp2;Mtor;Gtpbp1;Fto
GO:0050435	amyloid-beta metabolic process	http://amigo.geneontology.org/amigo/term/GO:0050435	40	2	0.17542598317636063	11.400819672131147	0.013259774425965931	1	17380;27373	Csnk1e;Mme
GO:0019439	aromatic compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0019439	453	6	1.986699259472284	3.0200846813592443	0.01414504271331285	1	11992;14904;26383;56717;70640;74480	Auh;Samd4;Dcp2;Mtor;Gtpbp1;Fto
GO:0044282	small molecule catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044282	328	5	1.4384930620461571	3.475859656137545	0.014326786396265612	1	11992;12035;56695;56717;170835	Auh;Pnkd;Mtor;Bcat1;Inpp5j
GO:0030258	lipid modification	http://amigo.geneontology.org/amigo/term/GO:0030258	224	4	0.9823855057876195	4.07172131147541	0.01671121203451542	1	11307;11992;56717;170835	Auh;Abcg1;Mtor;Inpp5j
GO:0034248	regulation of cellular amide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0034248	349	5	1.5305917032137464	3.266710507773968	0.01826283026421449	1	26383;27373;56541;56717;74480	Habp4;Samd4;Csnk1e;Mtor;Fto
GO:1901361	organic cyclic compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:1901361	481	6	2.1094974476957367	2.844279336082615	0.018487829474528872	1	11992;14904;26383;56717;70640;74480	Auh;Samd4;Dcp2;Mtor;Gtpbp1;Fto
GO:0045444	fat cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0045444	231	4	1.0130850528434827	3.948335817188276	0.018494416309449146	1	26383;56717;69807;73739	Cby1;Mtor;Trim32;Fto
GO:0099177	regulation of trans-synaptic signaling	http://amigo.geneontology.org/amigo/term/GO:0099177	482	6	2.1138830972751457	2.838378341609414	0.018658135719874847	1	12889;56695;56717;56808;99738;268934	Cacna2d2;Pnkd;Kcnc4;Mtor;Cplx1;Grm4
GO:0042982	amyloid precursor protein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042982	52	2	0.2280537781292688	8.769861286254729	0.021798247303382645	1	11307;27373	Csnk1e;Abcg1
GO:0051703	intraspecies interaction between organisms	http://amigo.geneontology.org/amigo/term/GO:0051703	53	2	0.23243942770867784	8.604392205381998	0.02258999607643175	1	14415;56717	Mtor;Gad1
GO:0019233	sensory perception of pain	http://amigo.geneontology.org/amigo/term/GO:0019233	140	3	0.6139909411172622	4.886065573770492	0.023498495067465264	1	17380;56717;99738	Mme;Kcnc4;Mtor
GO:0010876	lipid localization	http://amigo.geneontology.org/amigo/term/GO:0010876	375	5	1.644618592278381	3.0402185792349727	0.024055290509176652	1	11307;17294;26383;192663;235283	Abcg1;Abcg4;Gramd1b;Mest;Fto
GO:1990089	response to nerve growth factor	http://amigo.geneontology.org/amigo/term/GO:1990089	56	2	0.24559637644690488	8.14344262295082	0.025035521740816247	1	16502;27373	Csnk1e;Kcnc1
GO:0045927	positive regulation of growth	http://amigo.geneontology.org/amigo/term/GO:0045927	275	4	1.2060536343374793	3.3166020864381522	0.0323931903610748	1	11858;56717;56808;69807	Rnd2;Cacna2d2;Mtor;Trim32
GO:0051865	protein autoubiquitination	http://amigo.geneontology.org/amigo/term/GO:0051865	65	2	0.285067222661586	7.015889029003783	0.03297822342089274	1	66743;68846	Rnf220;Rnf208
GO:0010608	posttranscriptional regulation of gene expression	http://amigo.geneontology.org/amigo/term/GO:0010608	417	5	1.8288158746135597	2.734009513700515	0.035717383160922545	1	26383;56541;56717;70640;74480	Habp4;Samd4;Dcp2;Mtor;Fto
GO:0014823	response to activity	http://amigo.geneontology.org/amigo/term/GO:0014823	70	2	0.3069954705586311	6.5147540983606564	0.03776197956169902	1	22273;56717	Uqcrc1;Mtor
GO:0051705	multi-organism behavior	http://amigo.geneontology.org/amigo/term/GO:0051705	74	2	0.3245380688762672	6.1626052281789985	0.04176843867748592	1	14415;56717	Mtor;Gad1
GO:0034765	regulation of ion transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0034765	439	5	1.925300165360558	2.596997647410284	0.043021206346203655	1	16497;16502;56717;56808;99738	Cacna2d2;Kcnab1;Kcnc4;Mtor;Kcnc1
GO:0051235	maintenance of location	http://amigo.geneontology.org/amigo/term/GO:0051235	321	4	1.407793514990294	2.8413257749859557	0.05209289526615368	1	11307;17294;26383;78610	Abcg1;Mest;Fto;Uvrag
GO:0050795	regulation of behavior	http://amigo.geneontology.org/amigo/term/GO:0050795	85	2	0.3727802142497663	5.365091610414658	0.053553286402317046	1	56717;207911	Mtor;Mchr1
